Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1972,8,16,71.200005,88.4,80.5,63.5,76.0,69.9,62.100002,61.0,44.8
1972,9,16,73.4,73.8,93.1,74.1,81.6,72.1,45.600002,51.2,39.7
1972,10,16,69.9,73.9,82.6,73.8,76.6,74.5,55.100002,50.5,
1972,11,16,52.7,57.100002,,70.6,72.0,,53.600002,58.9,41.100002
1972,12,16,57.600002,22.0,,73.4,70.9,67.4,60.2,53.9,58.3
1973,1,16,,46.3,,64.1,57.4,63.0,48.8,62.4,65.8
1973,2,15,,,,61.2,63.8,63.8,57.5,57.5,70.6
1973,3,16,52.600002,44.9,57.9,64.1,70.9,68.4,39.2,54.100002,75.3
1973,4,16,,91.0,68.6,67.4,78.3,72.700005,48.9,74.8,67.1
1973,5,16,62.0,83.4,70.6,66.9,75.6,69.1,56.3,75.4,64.9
1973,6,16,65.1,91.6,84.4,70.1,79.0,64.8,52.5,70.0,47.2
1973,7,16,66.4,74.0,79.5,55.4,73.3,69.200005,63.7,62.600002,55.2
1973,8,16,73.8,70.9,68.6,72.700005,83.6,69.8,47.4,62.600002,
1973,9,16,65.6,74.3,87.5,64.0,70.6,73.200005,44.7,45.4,39.0
1973,10,16,73.1,70.200005,81.1,68.9,71.0,73.700005,46.5,50.4,37.3
1973,11,16,49.7,49.5,,64.700005,66.8,68.700005,55.8,54.7,38.3
1973,12,16,57.4,39.4,,58.4,62.600002,68.200005,45.0,58.100002,48.600002
1974,1,16,,47.100002,,70.700005,56.9,61.8,45.5,68.6,68.5
1974,2,15,,52.3,,71.9,70.700005,64.8,48.2,66.3,73.3
1974,3,16,49.4,55.8,60.600002,67.6,65.8,59.8,37.100002,70.4,69.200005
1974,4,16,54.7,82.200005,69.3,58.7,73.9,66.200005,61.100002,58.600002,62.2
1974,5,16,53.2,87.700005,71.700005,62.5,67.4,55.2,50.100002,69.4,
1974,6,16,64.4,94.1,86.5,65.3,71.1,63.4,52.100002,74.1,54.0
1974,7,16,66.0,88.200005,81.0,69.5,85.4,77.700005,54.8,58.7,55.5
1974,8,16,65.8,88.3,83.0,72.9,84.8,70.6,57.5,56.9,43.7
1974,9,16,68.200005,75.700005,85.3,72.3,77.6,75.0,47.4,55.3,43.100002
1974,10,16,72.6,68.5,83.3,75.700005,77.200005,75.3,49.600002,72.5,35.3
1974,11,16,52.7,52.7,,71.9,71.3,70.6,53.3,64.9,43.0
1974,12,16,57.7,24.800001,,76.5,71.8,68.6,54.4,61.3,60.3
1975,1,16,,49.8,,63.5,61.3,64.6,36.8,64.6,61.2
1975,2,15,47.5,40.9,,56.100002,65.0,65.1,45.9,35.8,67.9
1975,3,16,48.600002,62.600002,55.600002,73.3,76.200005,66.9,33.8,71.9,67.3
1975,4,16,54.7,88.1,69.1,62.100002,68.5,63.8,63.2,66.8,66.5
1975,5,16,65.6,88.8,73.6,66.8,75.700005,65.8,52.600002,76.1,54.4
1975,6,16,63.600002,93.1,80.1,75.4,83.5,66.1,64.9,75.1,51.8
1975,7,16,69.700005,85.5,77.0,68.3,82.700005,63.3,59.600002,50.4,50.7
1975,8,16,69.0,93.6,74.700005,71.1,81.3,65.700005,61.9,59.0,43.600002
1975,9,16,67.3,78.4,85.6,72.0,78.0,72.1,44.0,58.0,40.9
1975,10,16,74.3,73.3,82.1,73.0,75.9,74.700005,49.7,58.5,37.100002
1975,11,16,49.7,57.9,,63.600002,68.700005,71.9,51.100002,60.100002,46.7
1975,12,16,57.4,,,62.100002,62.9,,55.100002,63.600002,
1976,1,16,,50.8,,59.2,49.8,59.7,38.100002,65.9,62.100002
1976,2,15,47.2,48.5,,67.700005,69.0,64.9,49.7,55.4,76.200005
1976,3,16,48.8,57.2,57.0,60.600002,60.0,58.5,30.800001,52.8,72.6
1976,4,16,,82.4,70.9,59.5,72.0,68.3,54.9,56.4,62.600002
1976,5,16,62.5,87.4,70.3,58.8,65.4,58.600002,51.5,65.6,63.9
1976,6,16,60.8,92.700005,81.6,69.5,73.8,66.700005,52.0,52.7,52.7
1976,7,16,63.4,84.8,83.5,63.100002,76.5,68.1,69.9,57.3,51.9
1976,8,16,62.8,75.6,85.4,61.2,69.6,61.100002,47.2,63.7,41.8
1976,9,16,68.200005,68.6,86.4,68.8,72.700005,67.4,46.600002,61.2,40.9
1976,10,16,73.200005,71.4,81.5,72.8,77.200005,75.3,55.9,62.8,36.600002
1976,11,16,53.4,58.7,,65.9,68.9,71.5,,62.8,39.600002
1976,12,16,,50.2,,74.1,74.1,68.700005,42.0,60.100002,52.9
1977,1,16,,51.5,,70.3,67.5,,39.8,71.0,70.4
1977,2,15,51.5,52.0,,64.9,56.7,59.600002,51.9,65.700005,66.8
1977,3,16,50.0,62.0,,66.6,69.5,68.1,39.100002,68.1,60.7
1977,4,16,56.7,81.700005,77.8,67.200005,73.1,69.700005,42.600002,76.0,63.9
1977,5,16,64.9,86.3,74.5,68.4,77.5,66.8,53.3,78.8,63.5
1977,6,16,64.5,76.1,83.6,74.200005,81.5,69.0,63.600002,73.5,54.0
1977,7,16,67.5,75.6,83.8,69.4,81.9,73.6,65.3,60.9,53.100002
1977,8,16,66.200005,81.700005,85.8,70.4,76.5,67.1,48.5,70.700005,45.9
1977,9,16,67.200005,85.4,91.3,73.6,79.700005,69.6,47.7,53.7,39.9
1977,10,16,74.1,72.200005,,73.4,77.8,76.1,52.3,57.100002,38.5
1977,11,16,55.0,55.600002,,75.9,73.4,67.0,59.0,61.600002,50.600002
1977,12,16,,24.1,,66.8,67.9,66.4,61.7,58.9,61.9
1978,1,16,,49.9,,61.0,50.9,61.7,42.4,66.6,70.6
1978,2,15,,35.9,60.5,64.9,60.5,62.5,51.3,70.200005,71.5
1978,3,16,52.8,65.1,56.8,67.5,68.5,69.200005,39.2,71.3,74.3
1978,4,16,52.7,77.700005,67.0,58.600002,68.1,62.7,59.100002,67.4,64.6
1978,5,16,64.3,75.8,71.6,52.600002,65.0,60.3,51.0,84.8,62.7
1978,6,16,67.200005,81.3,83.3,67.8,74.5,65.200005,51.600002,73.1,48.3
1978,7,16,64.9,77.6,79.0,65.4,76.6,71.6,64.1,61.600002,51.9
1978,8,16,67.3,82.1,85.5,75.5,83.8,71.4,63.9,61.2,46.5
1978,9,16,70.9,79.9,96.700005,74.4,78.700005,76.0,42.0,54.8,34.8
1978,10,16,71.8,79.4,82.1,75.3,76.9,73.5,50.8,55.100002,38.600002
1978,11,16,53.4,58.3,,59.3,65.700005,67.3,58.600002,53.7,47.100002
1978,12,16,57.4,14.400001,,62.600002,63.600002,62.7,56.3,62.9,55.100002
1979,1,16,,42.4,,62.5,55.600002,62.100002,44.100002,65.3,65.3
1979,2,15,,57.0,,63.7,66.1,61.2,47.3,67.3,71.5
1979,3,16,52.0,54.7,50.9,71.3,75.5,73.8,32.2,72.8,73.200005
1979,4,16,54.7,89.8,66.4,65.0,75.6,73.8,53.7,72.3,66.200005
1979,5,16,64.6,75.3,70.700005,67.1,76.9,69.9,53.600002,65.9,54.2
1979,6,16,58.8,80.4,77.0,73.1,80.6,66.1,52.2,72.5,49.2
1979,7,16,61.100002,92.700005,75.4,62.100002,76.4,76.200005,67.1,64.4,47.2
1979,8,16,67.8,93.1,82.6,70.1,82.8,73.4,62.100002,63.9,44.0
1979,9,16,73.8,81.3,90.1,74.8,80.9,73.1,45.8,44.8,39.100002
1979,10,16,79.5,79.1,82.700005,72.8,73.200005,70.6,50.600002,59.2,38.2
1979,11,16,,55.5,,72.4,74.3,69.5,55.600002,62.2,34.4
1979,12,16,,18.7,,70.200005,67.3,63.3,53.0,62.100002,58.2
1980,1,16,,51.4,,60.9,54.600002,61.100002,39.0,64.5,69.1
1980,2,15,47.5,52.0,,59.9,62.0,61.7,36.100002,51.2,75.3
1980,3,16,52.100002,64.1,61.600002,53.7,61.2,62.0,23.7,70.6,71.4
1980,4,16,59.0,86.9,70.8,65.6,77.1,67.1,49.2,68.8,63.5
1980,5,16,64.4,84.0,73.6,68.4,74.5,62.100002,50.8,76.6,65.200005
1980,6,16,56.3,92.6,83.6,63.9,74.9,69.5,52.600002,80.700005,47.9
1980,7,16,71.700005,90.4,82.8,58.2,66.700005,64.8,62.600002,65.1,52.7
1980,8,16,70.0,81.1,79.4,65.4,78.8,75.200005,47.3,59.600002,43.7
1980,9,16,71.4,75.4,93.200005,70.3,78.0,76.200005,43.600002,48.4,39.7
1980,10,16,72.3,,84.8,73.3,74.9,73.0,47.9,64.4,39.5
1980,11,16,55.7,58.5,,61.100002,63.9,68.4,57.9,62.9,46.4
1980,12,16,57.4,48.3,,61.8,62.9,65.0,51.2,56.5,53.100002
1981,1,16,,49.3,,63.2,54.5,61.7,36.8,58.2,66.3
1981,2,15,,51.2,62.0,57.100002,57.7,62.5,45.3,45.2,69.0
1981,3,16,50.0,63.3,56.4,59.8,58.5,62.8,39.5,73.1,71.9
1981,4,16,55.3,88.1,77.9,62.3,75.0,65.1,51.8,60.8,66.0
1981,5,16,62.4,83.200005,67.4,56.3,60.3,55.100002,48.5,81.200005,64.5
1981,6,16,63.2,96.1,83.0,79.0,82.200005,74.3,48.8,73.8,42.0
1981,7,16,70.0,83.3,78.5,68.4,84.700005,73.6,61.600002,67.200005,47.100002
1981,8,16,71.4,85.3,71.9,81.3,86.4,72.0,46.4,56.7,44.0
1981,9,16,77.3,83.0,88.9,72.200005,75.9,71.4,51.8,62.9,41.0
1981,10,16,77.8,76.700005,82.8,77.700005,79.9,74.700005,49.600002,65.4,36.7
1981,11,16,53.4,61.0,,69.700005,67.700005,65.200005,55.0,58.100002,42.600002
1981,12,16,57.4,12.8,,66.4,67.4,64.1,43.3,67.8,51.600002
1982,1,16,,48.0,,67.1,53.5,62.3,36.0,65.8,64.6
1982,2,15,,52.100002,59.8,62.0,68.5,68.1,47.5,47.100002,74.9
1982,3,16,49.600002,66.9,57.8,64.6,75.0,72.700005,36.4,60.4,77.0
1982,4,16,56.7,79.1,74.4,61.0,75.4,68.5,54.7,60.3,64.1
1982,5,16,65.4,76.0,63.9,72.6,78.0,67.5,54.100002,64.700005,61.0
1982,6,16,64.0,90.0,79.8,73.5,79.0,64.8,49.7,71.5,43.3
1982,7,16,69.8,86.700005,78.3,61.7,78.8,65.9,61.2,55.600002,50.7
1982,8,16,71.200005,87.0,76.5,74.4,80.3,66.3,47.100002,66.700005,48.4
1982,9,16,73.1,77.4,94.700005,71.3,78.700005,71.700005,44.7,44.4,45.100002
1982,10,16,71.700005,73.200005,82.6,73.9,,,53.3,60.7,37.0
1982,11,16,51.0,56.8,,71.9,71.0,67.200005,60.100002,56.4,50.4
1982,12,16,57.4,48.4,,68.9,68.5,63.8,47.4,60.5,56.8
1983,1,16,,48.9,,66.3,59.5,63.100002,46.8,63.100002,65.3
1983,2,15,48.2,52.8,62.5,62.5,70.4,62.8,44.3,49.4,65.200005
1983,3,16,50.2,54.7,57.9,70.700005,69.200005,70.3,28.6,63.7,71.5
1983,4,16,56.4,78.8,70.1,71.4,80.4,74.0,50.4,73.6,69.8
1983,5,16,58.2,87.8,66.9,72.9,77.9,72.4,55.3,85.3,65.1
1983,6,16,54.8,81.6,76.1,73.1,82.0,69.9,65.9,71.0,52.9
1983,7,16,68.6,89.0,81.1,67.0,82.6,67.5,64.1,39.3,53.4
1983,8,16,70.200005,79.4,75.3,71.200005,83.0,66.700005,64.1,54.7,44.9
1983,9,16,66.4,76.9,87.0,74.5,80.700005,77.5,49.8,51.2,40.5
1983,10,16,70.4,74.5,83.3,74.1,76.8,73.4,51.4,49.600002,38.8
1983,11,16,52.7,60.4,,73.3,63.600002,69.1,56.100002,50.600002,40.9
1983,12,16,57.600002,24.9,,63.7,64.5,65.200005,61.100002,51.2,54.100002
1984,1,16,,47.2,,65.6,65.9,60.0,39.9,65.1,64.5
1984,2,15,48.5,35.0,,67.4,67.1,66.0,41.7,54.4,77.0
1984,3,16,50.0,54.100002,56.4,57.4,63.100002,62.2,38.2,49.7,70.700005
1984,4,16,56.4,77.1,71.700005,66.1,72.1,66.8,51.4,60.600002,67.200005
1984,5,16,57.100002,83.0,69.4,56.7,64.3,61.600002,56.5,89.700005,53.9
1984,6,16,60.100002,82.700005,77.6,70.8,78.5,73.700005,51.7,69.3,48.0
1984,7,16,68.9,91.0,72.200005,76.6,90.200005,74.6,71.6,53.7,51.3
1984,8,16,74.0,84.200005,76.9,71.3,83.700005,71.200005,61.100002,60.2,42.7
1984,9,16,67.1,80.1,86.1,69.3,75.4,78.3,48.4,64.700005,42.5
1984,10,16,73.5,77.9,84.1,78.5,80.6,74.1,53.2,53.600002,36.8
1984,11,16,51.7,65.200005,,65.8,69.8,69.5,57.5,58.3,49.3
1984,12,16,,16.2,,73.5,70.5,67.3,44.0,57.7,64.200005
1985,1,16,,41.7,,67.0,50.7,61.2,46.9,66.0,66.8
1985,2,15,47.8,63.9,,57.2,48.4,59.7,47.9,52.9,67.9
1985,3,16,47.7,71.200005,60.600002,69.700005,71.8,72.1,34.3,72.0,74.8
1985,4,16,53.7,96.700005,73.200005,56.9,65.5,66.0,58.0,64.8,60.600002
1985,5,16,62.5,75.1,67.1,68.200005,75.3,63.3,53.600002,79.0,65.4
1985,6,16,61.2,95.700005,75.3,71.8,75.200005,69.700005,52.9,75.8,51.5
1985,7,16,71.1,91.9,76.8,60.0,77.3,73.200005,67.9,49.8,48.9
1985,8,16,63.5,87.0,84.6,73.6,85.3,75.700005,62.600002,52.0,44.4
1985,9,16,69.200005,72.6,92.4,75.200005,81.8,74.1,43.7,40.100002,36.8
1985,10,16,75.700005,76.1,83.0,74.4,77.4,75.3,56.2,47.9,39.0
1985,11,16,49.3,56.3,,69.4,67.5,66.3,57.100002,64.8,39.600002
1985,12,16,57.7,40.9,,60.2,63.3,64.4,48.2,63.5,58.5
1986,1,16,,46.9,,69.3,67.6,62.9,42.4,66.9,61.600002
1986,2,15,49.8,64.3,,58.600002,60.4,60.7,40.4,57.600002,71.8
1986,3,16,49.100002,44.3,51.600002,77.8,77.200005,73.6,40.100002,64.5,71.5
1986,4,16,55.3,87.5,72.9,64.1,72.3,67.3,48.600002,80.1,66.4
1986,5,16,64.9,87.700005,71.0,72.700005,78.9,64.8,58.9,76.700005,64.9
1986,6,16,58.3,95.200005,81.8,66.1,75.5,63.3,51.7,63.9,53.7
1986,7,16,65.1,89.3,75.1,65.1,78.1,74.1,62.2,55.4,46.5
1986,8,16,72.8,84.6,78.0,75.5,83.6,76.700005,48.600002,61.600002,43.9
1986,9,16,62.600002,75.8,92.1,74.6,76.8,69.1,43.8,50.5,40.100002
1986,10,16,66.9,71.8,81.3,73.8,79.200005,74.9,,49.7,36.9
1986,11,16,50.3,64.3,,75.200005,74.5,68.4,55.3,49.7,39.2
1986,12,16,57.7,28.4,,68.9,69.0,66.5,56.600002,54.5,58.7
1987,1,16,49.100002,50.100002,62.4,66.4,47.3,60.7,48.0,67.1,56.9
1987,2,15,,38.7,75.700005,61.5,56.600002,60.8,49.0,76.1,71.5
1987,3,16,42.7,49.0,61.5,66.3,65.4,60.4,25.6,68.9,76.9
1987,4,16,53.0,54.8,66.4,59.600002,68.5,65.9,49.5,59.600002,67.200005
1987,5,16,60.100002,74.1,76.3,66.8,74.200005,68.4,47.0,80.6,60.3
1987,6,16,58.0,75.700005,81.9,75.9,82.8,80.0,54.4,81.3,42.4
1987,7,16,67.200005,89.0,76.6,67.0,79.3,72.0,51.5,62.5,39.2
1987,8,16,73.200005,74.0,74.700005,73.1,82.3,76.1,41.3,64.6,38.3
1987,9,16,71.6,81.0,78.3,79.200005,81.8,72.1,51.100002,48.100002,36.4
1987,10,16,74.200005,74.5,82.200005,76.0,81.8,75.8,56.3,70.3,40.0
1987,11,16,53.7,69.8,70.3,67.5,71.9,72.0,54.8,67.0,34.600002
1987,12,16,,58.0,,62.600002,61.8,64.200005,48.7,67.0,53.9
1988,1,16,49.3,63.7,,68.0,57.600002,64.6,49.2,72.0,63.9
1988,2,15,47.2,47.8,71.3,69.700005,63.2,67.200005,36.4,62.0,73.1
1988,3,16,49.8,,61.4,76.8,74.6,69.700005,14.5,73.1,64.4
1988,4,16,54.100002,66.5,70.4,55.7,68.1,65.8,35.5,69.3,57.4
1988,5,16,63.5,65.3,70.8,58.0,66.6,59.4,52.5,82.1,55.600002
1988,6,16,57.100002,98.1,79.9,68.0,72.8,62.100002,48.4,76.700005,43.3
1988,7,16,67.4,75.9,76.6,61.5,77.4,74.1,58.100002,53.5,48.600002
1988,8,16,68.700005,74.3,85.3,79.9,85.9,71.8,54.3,56.8,44.100002
1988,9,16,70.4,68.1,90.9,76.0,87.4,76.1,40.5,57.7,40.5
1988,10,16,73.4,,82.700005,72.9,76.8,75.700005,47.2,63.9,31.9
1988,11,16,60.7,71.9,69.200005,58.2,64.6,69.6,54.600002,57.0,30.1
1988,12,16,,56.9,,59.100002,60.9,63.5,54.2,61.4,54.4
1989,1,16,,66.4,,66.9,66.200005,63.4,52.3,51.7,
1989,2,15,50.7,46.5,70.0,62.4,66.700005,64.700005,40.600002,63.7,66.3
1989,3,16,46.8,54.8,63.8,76.6,78.4,74.200005,43.2,51.3,79.200005
1989,4,16,49.8,76.3,66.3,62.2,73.5,68.700005,51.8,84.1,58.4
1989,5,16,61.100002,74.3,72.9,67.1,75.9,63.2,44.2,59.600002,59.3
1989,6,16,56.600002,68.9,83.200005,64.8,,66.8,50.3,67.700005,44.600002
1989,7,16,61.7,73.9,80.5,72.6,85.4,67.3,65.4,64.5,
1989,8,16,63.9,69.6,89.5,65.700005,76.6,72.0,54.0,55.5,45.5
1989,9,16,71.0,72.6,96.0,69.4,84.0,82.0,47.7,58.4,37.100002
1989,10,16,69.0,69.8,82.3,73.6,80.9,75.6,45.600002,43.100002,37.0
1989,11,16,58.9,67.700005,69.200005,74.5,81.0,70.3,53.0,58.9,53.5
1989,12,16,57.4,50.0,,68.0,71.8,64.4,70.4,59.8,58.0
1990,1,16,,61.600002,62.4,65.0,57.8,63.2,53.600002,56.4,71.3
1990,2,15,48.5,51.8,70.3,74.4,72.9,68.200005,50.5,56.2,75.0
1990,3,16,46.4,68.0,64.6,64.9,70.8,70.1,36.9,54.7,61.7
1990,4,16,60.0,72.8,71.6,52.7,69.200005,71.6,27.6,77.9,65.200005
1990,5,16,57.9,66.0,73.0,70.700005,77.0,59.100002,41.100002,64.6,53.9
1990,6,16,58.3,72.3,73.700005,69.1,77.6,67.6,43.0,77.4,41.600002
1990,7,16,68.1,87.1,72.5,70.3,82.200005,73.6,58.3,47.7,45.600002
1990,8,16,73.5,61.9,79.6,69.4,82.3,72.3,45.9,50.7,43.8
1990,9,16,69.5,72.4,88.3,66.9,72.9,75.9,39.7,57.3,35.9
1990,10,16,73.1,73.200005,,71.8,76.4,73.1,44.0,60.5,37.9
1990,11,16,57.7,72.1,,63.9,65.6,66.1,56.3,62.9,38.3
1990,12,16,,56.3,,69.4,69.8,66.4,58.7,56.9,60.100002
1991,1,16,51.2,56.8,,63.3,58.0,61.600002,45.0,60.7,61.8
1991,2,15,49.5,58.5,74.4,56.100002,62.0,65.0,43.100002,49.7,79.5
1991,3,16,47.3,45.5,54.7,58.7,68.6,76.4,30.1,74.3,63.0
1991,4,16,51.3,49.5,76.0,52.5,66.1,64.0,34.100002,66.6,66.8
1991,5,16,61.100002,72.0,69.3,69.3,78.1,68.9,43.4,76.1,58.600002
1991,6,16,58.7,81.4,82.5,70.6,77.6,76.4,44.2,78.700005,36.2
1991,7,16,70.5,67.3,80.1,68.5,82.9,67.1,52.600002,50.600002,42.7
1991,8,16,70.700005,85.200005,89.3,69.6,79.6,70.6,46.4,46.100002,42.100002
1991,9,16,73.6,71.3,77.0,69.9,76.9,69.5,45.600002,55.4,41.2
1991,10,16,71.3,67.3,83.8,77.0,79.9,75.9,43.7,61.2,38.4
1991,11,16,56.7,71.0,67.1,74.5,75.700005,69.4,57.2,69.9,40.100002
1991,12,16,57.600002,56.9,,64.9,66.3,63.3,52.600002,51.5,59.4
1992,1,16,52.8,51.8,62.4,59.9,60.8,61.9,44.100002,61.7,69.8
1992,2,15,54.4,63.4,72.1,63.2,64.9,64.4,35.3,60.9,70.6
1992,3,16,49.9,61.7,59.5,72.8,77.200005,75.1,27.7,72.9,78.700005
1992,4,16,58.8,73.9,75.0,62.2,72.9,69.6,48.7,71.8,63.600002
1992,5,16,58.2,80.8,75.4,60.2,68.3,56.3,44.8,67.700005,61.8
1992,6,16,57.3,92.5,83.1,57.4,63.5,56.9,48.7,81.1,42.5
1992,7,16,63.9,65.200005,79.200005,71.5,84.4,71.3,59.600002,62.3,44.8
1992,8,16,63.5,76.1,71.9,78.4,89.200005,75.700005,53.5,50.600002,45.0
1992,9,16,74.700005,76.5,90.0,78.4,82.4,72.6,55.9,56.5,44.7
1992,10,16,68.700005,65.700005,83.9,69.6,72.200005,74.200005,45.7,75.4,37.2
1992,11,16,59.8,57.8,70.5,69.5,66.8,67.700005,54.4,69.6,38.600002
1992,12,16,,17.9,,70.1,69.700005,63.8,65.0,63.7,49.8
1993,1,16,53.3,69.0,62.4,63.9,61.0,64.1,58.2,64.3,64.1
1993,2,15,53.7,49.100002,72.6,59.4,65.200005,64.6,57.600002,53.4,69.200005
1993,3,16,46.8,50.8,63.600002,66.9,67.6,65.200005,39.600002,55.9,65.6
1993,4,16,51.7,68.5,72.700005,62.0,68.0,61.0,47.3,70.700005,52.3
1993,5,16,67.1,89.9,73.8,64.4,71.700005,58.7,51.3,74.1,62.7
1993,6,16,59.9,75.5,72.0,78.5,81.8,68.9,54.2,71.4,42.100002
1993,7,16,67.0,70.4,80.3,60.3,74.4,76.200005,57.100002,65.0,45.3
1993,8,16,71.9,74.1,85.9,77.9,89.700005,75.6,45.4,53.9,36.3
1993,9,16,67.200005,78.9,,69.200005,74.200005,69.8,45.9,69.6,39.8
1993,10,16,69.4,67.9,82.1,69.6,73.3,73.9,42.5,71.3,31.2
1993,11,16,,59.5,,72.0,71.200005,69.700005,53.2,63.600002,40.4
1993,12,16,57.3,27.7,,74.6,75.5,66.0,46.4,65.3,54.600002
1994,1,16,,46.3,62.4,62.9,54.0,61.600002,60.8,68.0,63.4
1994,2,15,,66.4,72.8,57.7,54.100002,62.100002,57.5,73.1,65.4
1994,3,16,49.100002,34.7,59.4,67.8,68.4,66.4,18.5,62.7,63.2
1994,4,16,52.7,71.3,67.8,67.8,77.4,67.1,41.600002,77.6,64.9
1994,5,16,59.8,83.5,73.8,66.6,73.3,61.5,45.3,83.1,63.2
1994,6,16,60.8,81.4,77.6,74.5,82.1,72.8,49.8,69.6,48.9
1994,7,16,60.7,65.9,74.8,58.100002,73.200005,59.0,56.600002,55.0,50.7
1994,8,16,67.1,82.8,82.0,62.0,73.6,70.4,54.8,58.7,49.7
1994,9,16,73.1,76.3,88.5,65.8,72.700005,72.1,48.0,69.0,43.100002
1994,10,16,77.1,,83.5,69.5,75.200005,72.8,44.8,55.8,37.0
1994,11,16,,56.7,68.1,68.0,69.3,67.4,59.5,72.700005,32.100002
1994,12,16,,55.5,,72.6,71.6,64.5,61.0,63.5,66.5
1995,1,16,49.9,68.8,62.4,70.700005,69.6,59.3,42.9,64.200005,65.5
1995,2,15,54.2,42.9,64.9,69.5,70.1,64.200005,41.2,67.9,62.3
1995,3,16,50.5,75.6,59.600002,76.9,76.9,74.6,40.8,57.9,78.1
1995,4,16,60.9,41.2,65.6,53.600002,69.200005,71.9,55.9,74.200005,68.9
1995,5,16,54.9,68.8,73.4,67.1,75.0,69.4,60.100002,75.0,61.4
1995,6,16,57.9,76.8,82.0,70.200005,80.8,76.6,50.600002,78.0,46.9
1995,7,16,69.3,67.3,76.0,67.4,71.8,64.5,61.100002,50.3,65.700005
1995,8,16,75.8,61.7,75.9,69.8,73.4,67.3,52.2,67.5,42.5
1995,9,16,69.3,74.200005,96.3,62.100002,68.700005,73.0,42.600002,66.4,37.8
1995,10,16,74.200005,74.4,84.3,71.1,76.3,74.9,49.600002,49.600002,39.600002
1995,11,16,50.600002,75.200005,69.200005,61.4,66.4,68.200005,52.5,59.100002,39.4
1995,12,16,57.4,52.4,,64.4,69.8,59.7,56.9,63.2,48.8
1996,1,16,,53.4,,68.700005,65.9,58.4,45.7,70.8,68.200005
1996,2,15,,53.3,70.9,60.0,61.3,56.0,27.800001,64.6,83.3
1996,3,16,47.4,33.0,62.5,54.8,63.9,59.3,57.7,64.1,70.700005
1996,4,16,,43.600002,67.1,64.9,73.9,60.9,36.3,65.9,63.3
1996,5,16,62.2,71.1,73.700005,58.2,68.4,71.6,45.8,80.4,56.5
1996,6,16,57.4,67.8,79.6,73.700005,77.5,74.8,52.2,64.6,51.5
1996,7,16,65.8,81.700005,74.0,69.6,83.0,72.700005,41.4,60.4,38.2
1996,8,16,75.6,82.1,91.4,54.9,67.3,61.5,49.9,66.9,45.3
1996,9,16,74.9,83.200005,93.8,71.0,76.6,63.0,50.2,58.600002,39.5
1996,10,16,68.8,75.6,81.9,78.9,80.9,76.3,45.5,67.3,43.0
1996,11,16,,68.6,68.0,79.200005,74.1,68.9,61.100002,67.3,46.8
1996,12,16,57.4,26.9,,68.0,68.0,63.8,57.4,66.200005,45.7
1997,1,16,52.600002,64.0,62.4,66.700005,69.3,62.2,60.8,70.200005,54.4
1997,2,15,50.4,55.5,68.0,65.0,63.5,61.7,,54.5,51.3
1997,3,16,50.0,47.7,56.600002,63.7,66.8,67.3,30.0,53.8,72.9
1997,4,16,51.0,66.8,71.4,54.8,64.9,64.3,26.9,46.0,61.5
1997,5,16,64.8,61.8,72.9,73.200005,73.700005,64.200005,51.9,65.200005,61.600002
1997,6,16,63.100002,78.3,80.200005,62.8,75.0,64.8,57.0,84.1,50.100002
1997,7,16,69.700005,67.8,77.5,65.1,81.1,55.2,44.600002,65.3,42.3
1997,8,16,72.8,56.600002,91.200005,64.9,66.3,63.9,55.4,57.0,44.0
1997,9,16,72.200005,81.6,89.5,79.0,77.200005,69.1,37.100002,33.3,40.100002
1997,10,16,73.200005,71.200005,84.700005,81.3,77.4,73.6,42.4,52.5,49.0
1997,11,16,61.100002,65.3,72.4,74.700005,74.5,72.200005,51.7,64.4,50.2
1997,12,16,57.600002,57.600002,,72.6,73.9,74.1,54.4,68.3,58.3
1998,1,16,51.9,57.7,,72.700005,65.9,65.8,40.7,61.9,60.0
1998,2,15,54.0,45.600002,71.700005,69.6,67.5,67.4,50.100002,34.9,70.4
1998,3,16,49.4,38.0,59.8,62.8,65.200005,68.6,17.9,57.0,66.3
1998,4,16,52.3,61.600002,69.700005,60.2,68.3,71.8,45.9,79.4,65.4
1998,5,16,55.5,66.4,73.0,73.6,73.9,60.100002,48.8,62.4,63.4
1998,6,16,62.5,65.200005,81.4,74.8,82.200005,80.9,52.2,67.4,45.600002
1998,7,16,67.0,76.200005,76.5,70.200005,82.700005,78.4,38.600002,62.5,36.5
1998,8,16,71.3,69.6,81.5,81.700005,92.8,80.700005,36.100002,52.0,45.8
1998,9,16,71.200005,82.6,98.4,80.200005,80.200005,72.3,46.5,67.200005,39.7
1998,10,16,73.200005,66.3,80.8,80.6,83.1,75.3,46.4,69.5,32.100002
1998,11,16,60.9,67.200005,70.5,81.4,77.0,73.0,55.8,59.8,24.800001
1998,12,16,,57.2,,71.9,69.5,62.600002,57.8,57.600002,49.3
1999,1,16,52.600002,57.0,62.4,72.1,75.4,66.8,50.5,62.3,62.600002
1999,2,15,51.7,35.100002,70.4,70.3,73.200005,69.0,35.4,65.5,68.5
1999,3,16,51.8,39.2,57.4,73.3,75.700005,75.4,21.7,64.0,71.6
1999,4,16,52.0,55.0,68.700005,61.100002,73.4,70.0,52.9,73.6,55.0
