Year,Month,Precipitation,Temperature,VPD
2001,6,1.30333,15.0,6.977426078938645
2001,7,3.0871,19.0,6.253855947448429
2001,8,1.89677,14.0,4.5197672648072444
2001,9,1.50333,10.9,2.4012210464160777
2001,10,2.29677,3.2,0.598894495220768
2001,11,1.33667,-4.5,0.1320341845730874
2001,12,0.622581,-11.6,-0.1838885695942269
2002,1,1.89677,-9.4,-0.4020368431812779
2002,2,1.32414,-4.2,0.2390893334511368
2002,3,0.906452,-3.1,0.5535767606294844
2002,4,1.82333,3.2,2.698894495220768
2002,5,0.706452,10.0,5.4478935232475285
2002,6,1.65333,15.5,7.32913677361846
2002,7,2.65161,18.6,6.616239830951537
2002,8,0.845161,15.2,4.996245223427939
2002,9,1.53333,8.8,2.1037576241656826
2002,10,1.39355,-0.8,0.5416984588141318
2002,11,1.31667,-6.6,0.0489109278897914
2002,12,0.916129,-12.9,-0.3302927539866302
2003,1,0.8,-16.7,-0.2142003598761888
2003,2,0.534483,-6.9,0.2602079661398497
2003,3,0.445161,-2.2,1.5197606968081896
2003,4,0.44,0.4,2.115306477859839
2003,5,1.69677,10.5,5.46148552290688
2003,6,1.23,10.8,5.31553876595564
2003,7,1.6871,20.0,8.550368272089136
2003,8,3.39032,14.9,4.76894195879019
2003,9,1.31333,10.3,3.794586519313139
2003,10,3.57419,3.2,1.3988944952207678
2003,11,1.57,-0.2,0.929061589946386
2003,12,1.63871,-4.6,0.5968997548961097
2004,1,0.625806,-11.0,0.2390591918584101
2004,2,1.52414,-9.8,-0.096185177235553
2004,3,0.893548,-2.7,1.213214526691916
2004,4,0.426667,1.5,2.6297435695120672
2004,5,2.23548,8.1,3.9833674095575633
2004,6,1.7,13.0,5.720717064077089
2004,7,4.49677,17.2,6.9250348666920125
2004,8,2.89677,15.2,2.9962452234279398
2004,9,2.86667,10.9,1.7012210464160784
2004,10,1.11935,3.4,0.7073930417476868
2004,11,1.69,-3.5,-0.2012310027796706
2004,12,2.69677,-4.8,0.0274453915573475
2005,1,2.42581,-5.1,0.0252718924854038
2005,2,0.424138,-8.4,0.0470715793874241
2005,3,0.590323,-8.5,0.3212495416812828
2005,4,1.03667,2.1,1.7259069971141203
2005,5,2.38387,8.6,3.052846272606585
2005,6,1.08667,14.7,5.753804879549076
2005,7,2.00323,18.1,6.160597178298351
2005,8,1.6871,16.1,3.812009083943007
2005,9,1.25,10.7,2.4303570812863637
2005,10,1.29032,5.3,0.8083228040686024
2005,11,2.40333,1.7,-0.0727866001101942
2005,12,1.86452,-6.5,-0.0210507790788962
2006,1,1.30323,-8.8,-0.3549840976834963
2006,2,0.455172,-13.5,-0.1353500102141775
2006,3,1.0129,-8.7,0.270223181635489
2006,4,0.953333,2.8,1.9859342600235037
2006,5,1.71613,9.6,4.525691022277944
2006,6,1.33,16.0,5.996594463389311
2006,7,1.05484,16.5,5.880180282811576
2006,8,1.4871,16.1,4.312009083943007
2006,9,2.13333,10.7,1.5303570812863647
2006,10,1.96774,4.3,0.1127421422878214
2006,11,1.73333,-3.0,-0.5069719068304508
2006,12,1.41935,-8.6,-2.30436609650866
