Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1969,10,16,,,0.0,,,0.6,0.7,1.1,1.7
1969,11,16,,,,,,0.0,0.3,0.90000004,0.90000004
1969,12,16,,,,,,,,0.2,0.4
1970,1,16,,,,,,,,0.6,
1970,2,15,0.0,,,0.2,0.2,,,,
1970,3,16,0.1,,0.0,,0.3,0.5,0.6,0.8,1.6
1970,4,16,,0.5,,0.8,0.6,0.90000004,1.7,1.1,
1970,5,16,1.8000001,1.4,1.2,2.2,1.7,2.5,2.7,1.7,3.4
1970,6,16,3.2,,,3.9,3.0,4.0,,2.8,4.2000003
1970,7,16,,3.1000001,3.4,3.0,2.2,2.6000001,3.8,2.9,4.0
1970,8,16,,1.7,1.6,2.1000001,1.9,2.4,,,3.8
1970,9,16,0.8,0.90000004,0.90000004,0.6,0.7,1.1,1.6,1.9,
1970,10,16,0.2,,,,0.2,0.6,,1.1,1.9
1970,11,16,,,,0.1,0.1,0.0,0.3,1.0,
1970,12,16,0.1,,,0.2,0.3,0.2,,0.5,
1971,1,16,0.1,,,,,,,0.6,0.7
1971,2,15,0.0,,,0.2,,0.3,0.4,0.7,0.90000004
1971,3,16,,,,,,,0.90000004,1.0,1.7
1971,4,16,0.6,0.5,,1.1,,1.3000001,2.0,2.0,2.5
1971,5,16,,1.6,1.5,2.1000001,1.6,2.4,2.8,1.8000001,3.3
1971,6,16,4.0,2.2,2.7,3.4,2.6000001,3.0,3.4,2.1000001,
1971,7,16,3.4,2.7,,3.2,,3.1000001,3.1000001,3.5,3.9
1971,8,16,1.8000001,1.7,2.4,1.8000001,1.5,,2.7,2.6000001,
1971,9,16,0.90000004,0.90000004,,0.90000004,0.90000004,1.4,1.8000001,1.9,2.8
1971,10,16,0.2,,0.2,,0.4,0.7,1.1,1.4,1.9
1971,11,16,,,,0.1,0.1,0.3,0.3,,
1971,12,16,0.1,,,0.2,0.2,0.1,0.0,0.6,
1972,1,16,,,,,,,0.3,,0.7
1972,2,15,,,,0.1,,0.1,,,0.90000004
1972,3,16,,,0.2,,,0.8,1.0,1.5,
1972,4,16,,0.4,0.6,0.90000004,0.7,1.1,,1.2,2.5
1972,5,16,1.7,1.4,,1.8000001,1.3000001,2.4,3.4,1.8000001,2.8
1972,6,16,,2.1000001,3.2,3.5,2.6000001,2.9,3.9,2.5,3.7
1972,7,16,3.5,,,3.6000001,2.7,3.0,3.2,2.5,
1972,8,16,2.2,1.5,,2.0,1.7,1.9,,2.2,3.6000001
1972,9,16,0.90000004,0.90000004,0.7,,,1.0,,1.6,2.8
1972,10,16,,0.0,,,0.4,,0.8,,1.7
1972,11,16,,,,0.2,0.2,,,0.7,
1972,12,16,,,0.1,,,,,0.6,
1973,1,16,0.1,,,0.2,0.1,,,,0.7
1973,2,15,,,,,0.0,,0.4,0.7,
1973,3,16,0.1,,,0.6,0.5,0.8,0.7,1.4,1.3000001
1973,4,16,,0.4,,0.8,0.5,0.8,1.9,1.2,2.2
1973,5,16,,1.8000001,1.4,,,,2.6000001,2.1000001,2.9
1973,6,16,,2.5,2.5,,,,3.7,2.5,4.1
1973,7,16,,3.0,,4.0,3.0,3.0,3.2,2.7,3.8
1973,8,16,2.0,2.0,2.1000001,,1.7,2.2,,2.6000001,
1973,9,16,1.2,1.1,0.90000004,,0.90000004,1.4,2.0,2.0,
1973,10,16,0.2,,0.2,,0.4,,,,
1973,11,16,,,,,0.1,0.2,0.2,,1.1
1973,12,16,,,0.1,0.2,0.2,0.2,,,0.7
1974,1,16,,,,0.1,,,,,0.6
1974,2,15,0.0,,,0.1,0.0,,,0.90000004,0.7
1974,3,16,,,,,,,,1.1,1.5
1974,4,16,,,0.6,1.3000001,1.0,1.6,1.7,1.7,2.5
1974,5,16,,,,2.1000001,1.6,2.7,3.2,1.9,
1974,6,16,3.1000001,2.2,2.3,3.2,2.5,3.2,3.9,2.3,3.7
1974,7,16,3.2,2.4,2.6000001,2.7,1.8000001,2.2,3.9,2.9,3.8
1974,8,16,,1.7,1.8000001,1.7,1.4,2.0,3.2,2.7,
1974,9,16,,0.90000004,,,0.7,1.0,1.7,,2.8
1974,10,16,0.4,0.0,,0.1,,0.3,0.7,1.0,
1974,11,16,,0.1,0.1,,,0.0,0.5,,
1974,12,16,,,,,,,0.2,0.6,
1975,1,16,,,,,,,0.0,0.6,
1975,2,15,,,,0.3,0.4,0.2,0.2,0.90000004,0.7
1975,3,16,0.3,,0.2,,,0.4,0.90000004,1.0,1.3000001
1975,4,16,0.8,,0.6,,,1.1,1.3000001,1.4,2.1000001
1975,5,16,,1.6,1.4,,,2.0,2.8,2.1000001,
1975,6,16,3.3,,2.8,2.6000001,2.0,2.9,,2.4,3.9
1975,7,16,,2.3,3.2,2.9,2.2,3.4,,,4.0
1975,8,16,,1.4,2.0,2.1000001,1.8000001,2.6000001,3.1000001,,
1975,9,16,0.90000004,0.90000004,,0.90000004,1.0,1.3000001,1.8000001,2.1000001,
1975,10,16,0.2,,,0.4,0.4,0.4,1.0,1.0,1.9
1975,11,16,0.1,,,,0.1,,0.5,0.7,
1975,12,16,0.1,,,,0.2,0.2,,0.6,
1976,1,16,,,,0.1,0.1,0.2,0.1,,0.4
1976,2,15,,,,,,0.2,0.5,0.6,0.7
1976,3,16,,,,0.5,,0.7,0.90000004,,1.3000001
1976,4,16,0.90000004,,0.6,,,,1.6,1.9,2.2
1976,5,16,,1.4,,2.3,1.7,2.7,,2.5,2.9
1976,6,16,,2.0,2.6000001,,2.4,3.2,3.5,3.6000001,3.7
1976,7,16,3.4,,2.9,3.1000001,2.4,3.3,3.0,3.4,
1976,8,16,2.4,2.0,1.7,2.3,2.1000001,2.6000001,2.7,,
1976,9,16,1.2,1.0,0.90000004,0.90000004,1.0,1.3000001,1.8000001,1.5,
1976,10,16,,0.2,0.0,,0.4,0.90000004,1.1,1.1,
1976,11,16,,,,,0.1,,,,
1976,12,16,,,,,,,0.2,0.8,0.7
1977,1,16,,,,,,,,,0.6
1977,2,15,0.0,,,0.1,,0.1,,,0.90000004
1977,3,16,0.1,,,0.5,,,0.90000004,,1.6
1977,4,16,0.6,,,0.7,0.5,0.90000004,,1.4,2.5
1977,5,16,,1.8000001,,1.7,,2.2,2.6000001,1.9,2.9
1977,6,16,,2.7,2.5,2.7,2.0,2.9,,2.4,3.7
1977,7,16,3.2,2.4,2.9,,2.2,2.8,3.2,2.7,
1977,8,16,2.5,1.6,1.8000001,2.0,1.8000001,2.2,3.2,2.0,
1977,9,16,1.2,,0.90000004,,,1.3000001,2.1000001,,3.0
1977,10,16,0.4,0.2,,0.4,0.4,0.6,1.0,1.1,1.7
1977,11,16,,,,,,0.0,0.2,,0.7
1977,12,16,,,0.1,,0.1,0.1,,0.6,0.5
1978,1,16,0.1,,,,,,0.0,0.8,
1978,2,15,,,,0.2,,0.1,0.2,0.6,0.6
1978,3,16,0.3,,,0.3,0.2,0.4,,1.0,1.3000001
1978,4,16,0.8,,0.6,,0.90000004,1.3000001,1.7,1.4,2.3
1978,5,16,1.7,1.3000001,,2.4,1.9,2.5,3.1000001,1.4,3.2
1978,6,16,3.1000001,,,3.3,2.5,3.2,3.9,2.3,
1978,7,16,3.6000001,2.3,3.3,3.1000001,2.4,2.9,3.3,2.6000001,4.0
1978,8,16,2.3,,1.8000001,1.8000001,,,,2.3,
1978,9,16,1.3000001,,0.7,0.7,,,2.2,,3.1000001
1978,10,16,,,,0.4,0.5,0.7,,1.1,1.9
1978,11,16,,,,0.1,0.1,,,0.7,0.90000004
1978,12,16,0.1,,,0.1,0.1,0.1,0.2,,0.5
1979,1,16,0.1,,,0.1,0.1,,0.3,1.2,
1979,2,15,,,,0.1,,0.2,0.6,1.0,0.7
1979,3,16,,,,,0.3,0.4,1.0,1.1,1.3000001
1979,4,16,0.6,0.5,,1.1,0.7,1.1,,1.3000001,2.1000001
1979,5,16,2.0,,1.2,1.8000001,1.3000001,1.8000001,3.0,2.1000001,2.8
1979,6,16,3.6000001,2.2,2.9,,2.2,,3.8,2.5,3.9
1979,7,16,3.9,2.1000001,3.5,3.4,2.5,2.3,3.2,2.8,4.3
1979,8,16,2.6000001,1.5,1.8000001,2.0,1.5,1.7,2.8,2.2,3.5
1979,9,16,1.1,0.90000004,0.90000004,0.7,,1.0,1.8000001,1.9,2.7
1979,10,16,0.4,,0.0,,0.4,,1.0,1.1,
1979,11,16,,,,,,0.0,,0.7,1.1
1979,12,16,,,,,,,,0.8,0.5
1980,1,16,,,,,,,0.1,0.90000004,0.6
1980,2,15,,,,,0.0,0.2,,0.7,0.7
1980,3,16,0.3,,,0.5,,0.7,0.7,1.0,1.2
1980,4,16,0.6,0.5,0.4,1.1,,,1.5,1.3000001,
1980,5,16,,1.3000001,1.1,2.0,1.5,2.5,3.0,1.9,3.0
1980,6,16,4.0,,2.8,3.5,2.5,3.0,3.4,2.1000001,
1980,7,16,3.2,,3.0,3.8,3.1000001,3.2,3.5,2.3,
1980,8,16,2.2,,2.0,2.2,1.8000001,2.0,3.1000001,,3.6000001
1980,9,16,0.90000004,,0.7,0.90000004,0.7,1.0,2.0,1.9,2.8
1980,10,16,,0.2,0.0,0.0,0.1,0.1,0.8,,
1980,11,16,,,,0.1,0.2,0.2,0.2,,0.90000004
1980,12,16,,,,,,,0.0,,0.5
1981,1,16,,,,,,,0.0,0.5,0.4
1981,2,15,,,,0.2,,0.1,0.2,,0.7
1981,3,16,0.3,,0.0,,,,,0.90000004,1.3000001
1981,4,16,,,0.6,1.2,0.90000004,1.3000001,2.0,,
1981,5,16,2.2,1.7,1.4,2.3,1.8000001,2.7,3.1000001,1.7,3.0
1981,6,16,,2.2,2.5,2.3,1.8000001,2.3,4.0,,3.9
1981,7,16,3.2,,3.2,,2.0,2.5,3.7,2.4,3.8
1981,8,16,2.0,1.6,2.3,1.6,1.5,2.0,2.6000001,,3.5
1981,9,16,0.90000004,,0.7,,,1.4,1.7,1.7,2.8
1981,10,16,0.2,0.0,,0.0,0.1,0.2,0.6,,1.7
1981,11,16,,,,,,0.0,0.2,0.7,
1981,12,16,,,,0.1,0.1,,0.0,,0.5
1982,1,16,0.1,,,0.1,0.1,0.1,0.1,0.6,
1982,2,15,0.0,,,0.1,,0.2,,0.6,0.6
1982,3,16,,,0.2,0.5,0.3,,1.0,,1.2
1982,4,16,,,0.6,1.1,,,1.9,,
1982,5,16,1.7,1.6,1.5,1.7,1.3000001,,,2.2,3.0
1982,6,16,3.5,2.2,2.6000001,2.7,2.2,3.0,3.7,2.5,4.1
1982,7,16,3.5,,3.0,3.2,2.5,3.3,3.3,,
1982,8,16,,1.6,,,,2.3,,2.2,3.5
1982,9,16,1.1,,0.7,0.90000004,,,2.0,2.0,2.7
1982,10,16,0.2,0.0,0.0,0.2,,,,1.1,1.6
1982,11,16,0.1,,0.2,,,0.0,0.1,0.7,0.90000004
1982,12,16,0.1,,0.1,,0.1,,0.0,0.8,0.7
1983,1,16,0.1,,,,,,0.0,,0.4
1983,2,15,,,,0.1,,0.3,0.1,,
1983,3,16,,,,,,,0.5,1.1,1.3000001
1983,4,16,,0.5,0.4,0.90000004,0.6,0.90000004,1.6,1.5,1.9
1983,5,16,1.7,1.4,,2.0,1.3000001,2.0,3.0,1.6,2.6000001
1983,6,16,3.8,2.5,2.7,2.8,2.1000001,2.7,3.0,,3.5
1983,7,16,,2.3,2.9,3.0,2.2,3.0,3.1000001,3.8,3.7
1983,8,16,2.2,1.9,,2.0,1.8000001,2.3,2.6000001,2.6000001,3.5
1983,9,16,0.90000004,,0.90000004,,0.7,1.0,1.8000001,2.0,2.7
1983,10,16,0.2,0.2,,0.1,,,0.8,1.4,
1983,11,16,,,,0.1,0.1,0.4,0.2,0.6,
1983,12,16,,,,0.2,0.1,,0.0,,
1984,1,16,0.1,,,,,,0.0,0.8,0.7
1984,2,15,,,,0.1,0.0,0.1,0.2,,0.90000004
1984,3,16,,,0.2,0.5,0.5,,0.6,1.2,1.3000001
1984,4,16,,0.5,0.3,,,1.3000001,,1.8000001,2.2
1984,5,16,2.0,1.7,1.5,2.5,1.9,2.3,,1.4,3.2
1984,6,16,3.7,2.1000001,3.1000001,,2.2,2.5,3.3,2.5,4.1
1984,7,16,2.9,2.3,3.8,2.4,1.8000001,2.5,2.8,3.2,3.9
1984,8,16,1.9,1.6,2.1000001,,,,2.4,2.3,3.6000001
1984,9,16,1.1,1.0,0.90000004,,,1.0,1.7,1.4,2.7
1984,10,16,0.2,,,0.2,0.1,0.2,0.8,1.1,
1984,11,16,0.1,,,0.1,,,,0.5,0.8
1984,12,16,,,,,,,0.2,0.8,0.7
1985,1,16,0.1,,,0.1,0.1,0.2,0.1,0.8,
1985,2,15,,,,0.1,,0.3,,0.90000004,
1985,3,16,0.3,,,0.3,0.3,0.5,0.6,1.0,1.5
1985,4,16,0.6,0.5,,1.1,0.90000004,,1.7,,
1985,5,16,,,1.5,1.8000001,,2.4,,1.8000001,3.0
1985,6,16,3.6000001,,3.2,,,2.9,3.5,2.3,3.9
1985,7,16,3.0,2.3,3.0,3.5,2.6000001,3.0,3.0,3.4,
1985,8,16,2.4,1.7,,1.8000001,1.5,1.9,2.6000001,2.7,
1985,9,16,1.1,0.90000004,0.90000004,0.7,,1.1,1.8000001,2.1000001,3.0
1985,10,16,0.2,0.0,,,0.4,,0.8,1.4,1.7
1985,11,16,0.1,,,,0.1,0.0,0.3,,1.1
1985,12,16,,,,0.2,0.2,,,0.8,0.5
1986,1,16,0.1,,,,,,0.1,0.8,
1986,2,15,,,,0.2,0.3,0.3,,1.1,
1986,3,16,,,0.2,0.3,0.3,0.5,0.90000004,1.1,1.5
1986,4,16,0.6,0.4,,0.90000004,0.7,1.0,1.7,1.3000001,2.3
1986,5,16,1.7,1.4,1.2,,,2.4,3.1000001,,2.9
1986,6,16,3.7,,2.8,3.5,2.7,3.3,,2.5,3.7
1986,7,16,3.5,,3.0,3.0,,,3.4,3.0,
1986,8,16,,1.7,,1.6,,1.9,2.8,2.6000001,3.6000001
1986,9,16,1.3000001,,0.7,0.7,0.90000004,1.3000001,,2.1000001,
1986,10,16,,0.2,,,0.4,,,1.0,1.7
1986,11,16,0.1,,,,,0.0,0.2,0.7,0.90000004
1986,12,16,,,,0.2,0.1,0.1,,,0.5
1987,1,16,,,,,,0.2,,1.1,0.4
1987,2,15,,,,0.2,0.2,0.2,,0.7,0.7
1987,3,16,,,,0.3,0.3,,,1.0,1.0
1987,4,16,0.6,,0.6,1.1,,1.5,2.0,1.7,2.2
1987,5,16,2.0,1.3000001,,,,,2.6000001,1.8000001,2.7
1987,6,16,3.8,2.6000001,2.1000001,2.7,1.9,2.3,3.4,2.0,3.8
1987,7,16,3.6000001,2.2,,3.1000001,2.4,2.9,3.4,2.9,
1987,8,16,2.2,1.9,2.2,1.7,,1.9,,2.3,3.8
1987,9,16,1.1,,1.1,0.7,0.7,,1.8000001,2.1000001,
1987,10,16,,,,,,,0.8,,1.6
1987,11,16,,,,0.2,0.2,0.2,0.6,0.90000004,0.90000004
1987,12,16,,,,0.2,0.2,0.1,,0.8,
1988,1,16,0.1,,,0.1,,,0.1,,
1988,2,15,,,,,0.0,,,,
1988,3,16,,,0.2,0.3,0.1,0.3,0.7,0.90000004,1.3000001
1988,4,16,,0.7,0.6,,,,1.9,,
1988,5,16,,1.7,1.5,2.3,1.8000001,2.6000001,2.8,1.9,3.3
1988,6,16,3.7,2.0,2.3,3.3,2.4,,3.9,2.3,3.9
1988,7,16,3.4,2.7,,3.4,2.4,,3.4,,4.0
1988,8,16,,,,1.6,1.4,,,2.6000001,3.5
1988,9,16,1.1,1.1,1.0,0.90000004,,1.3000001,2.1000001,1.7,2.8
1988,10,16,0.2,,,,0.5,0.4,,,1.7
1988,11,16,0.1,,,0.2,0.2,0.4,,0.6,
1988,12,16,,,,0.2,0.2,0.2,,0.4,0.5
1989,1,16,0.1,,,0.2,0.1,,0.1,0.6,0.6
1989,2,15,0.2,,,0.2,,,,0.90000004,0.90000004
1989,3,16,,,0.0,0.3,0.2,0.4,0.90000004,,1.2
1989,4,16,0.90000004,,,,0.7,1.0,2.0,1.3000001,2.6000001
1989,5,16,2.0,,,2.0,1.5,2.3,3.3,2.5,3.0
1989,6,16,3.7,2.7,2.3,3.1000001,,,3.5,2.7,3.8
1989,7,16,3.8,2.6000001,2.8,,2.1000001,3.1000001,3.2,2.9,3.9
1989,8,16,2.6000001,1.7,1.7,2.1000001,1.8000001,,3.0,2.7,3.4
1989,9,16,,0.90000004,,0.90000004,0.90000004,,2.1000001,1.7,2.8
1989,10,16,,0.2,0.0,0.2,,0.6,1.0,,
1989,11,16,0.1,,,,,,0.3,,0.90000004
1989,12,16,0.1,,0.1,,0.1,,,0.90000004,0.4
1990,1,16,0.1,,,0.2,0.1,,,0.6,
1990,2,15,,,,0.1,0.0,,,1.0,0.6
1990,3,16,0.3,0.2,0.2,0.6,0.5,,,1.5,
1990,4,16,1.0,0.5,0.4,1.2,,,1.9,1.4,2.2
1990,5,16,2.2,2.0,1.7,2.1000001,1.7,2.5,3.2,2.7,3.2
1990,6,16,3.8,2.7,2.9,3.3,2.5,3.2,,2.4,
1990,7,16,3.7,2.1000001,3.7,,2.2,2.8,3.3,3.5,4.0
1990,8,16,2.3,2.3,2.1000001,2.0,,,2.6000001,3.0,3.6000001
1990,9,16,1.1,1.0,0.90000004,1.0,1.0,1.3000001,,2.1000001,3.0
1990,10,16,0.4,,,0.4,0.4,0.6,1.1,1.3000001,1.7
1990,11,16,0.1,,,0.1,0.2,0.2,,0.7,
1990,12,16,,,,0.1,0.1,,,,
1991,1,16,,,,0.2,0.1,,0.0,0.8,0.4
1991,2,15,,,,,0.0,0.1,,0.90000004,0.7
1991,3,16,,,0.0,0.6,,0.5,,1.0,1.3000001
1991,4,16,,0.7,0.6,1.1,0.90000004,1.3000001,1.6,1.5,2.1000001
1991,5,16,2.3,,1.5,1.8000001,,,3.1000001,1.8000001,2.7
1991,6,16,3.7,2.0,2.6000001,2.7,2.0,2.3,3.7,2.4,3.9
1991,7,16,3.1000001,3.2,,3.2,2.4,3.2,3.5,3.4,
1991,8,16,2.0,,1.6,2.1000001,1.7,2.0,3.2,3.1000001,3.6000001
1991,9,16,,0.90000004,0.90000004,,1.0,1.3000001,1.8000001,2.2,2.7
1991,10,16,,,,0.1,,0.3,0.7,1.1,1.6
1991,11,16,0.1,,,,,0.0,0.3,,0.8
1991,12,16,,,,0.1,0.2,,0.2,,0.5
1992,1,16,0.1,,,0.1,0.2,,0.0,0.8,0.4
1992,2,15,,,,0.1,,,,0.7,
1992,3,16,,,0.0,,,0.4,0.7,1.1,1.2
1992,4,16,,0.4,0.4,,,1.1,2.0,,2.1000001
1992,5,16,1.8000001,,1.5,2.3,1.7,2.8,3.1000001,2.4,2.6000001
1992,6,16,3.8,2.2,2.2,3.8,3.0,3.9,4.0,2.2,3.7
1992,7,16,3.7,2.7,2.9,2.6000001,2.0,3.0,3.2,2.9,3.9
1992,8,16,2.5,1.9,2.2,1.6,1.4,2.0,2.6000001,3.0,3.4
1992,9,16,0.8,0.7,,0.6,0.7,1.1,1.6,,2.5
1992,10,16,,,0.2,0.4,0.6,0.6,0.8,,1.7
1992,11,16,,,,0.2,0.1,0.3,0.2,0.7,
1992,12,16,,,,,0.1,,,,
1993,1,16,,,,,,,0.0,0.6,0.6
1993,2,15,,,,0.2,0.2,0.2,0.4,0.7,
1993,3,16,0.3,,0.0,0.5,,,,1.4,
1993,4,16,0.8,0.7,,1.1,,1.5,1.5,1.4,2.6000001
1993,5,16,,1.4,1.1,2.1000001,1.6,2.6000001,,2.2,2.8
1993,6,16,3.7,2.7,3.0,2.3,1.9,2.7,3.3,2.7,3.8
1993,7,16,3.5,2.7,2.8,3.2,2.4,,3.0,2.8,3.9
1993,8,16,,2.1000001,,1.7,1.5,1.9,2.7,3.0,
1993,9,16,1.1,0.5,0.90000004,1.0,1.1,1.6,2.0,1.6,2.8
1993,10,16,,,0.2,,0.5,,1.1,,1.7
1993,11,16,,,,0.1,,0.3,0.6,0.90000004,0.8
1993,12,16,0.1,,,,,,0.3,0.8,
1994,1,16,0.1,,,0.1,,,,,0.6
1994,2,15,,,,,,0.3,0.6,,
1994,3,16,,,0.0,,,,0.7,1.5,
1994,4,16,0.8,0.4,0.6,,,1.3000001,2.1000001,1.3000001,
1994,5,16,2.1000001,1.4,1.2,2.0,1.7,2.6000001,,2.0,2.9
1994,6,16,3.6000001,2.2,2.7,2.7,2.1000001,2.7,3.5,3.0,3.8
1994,7,16,3.9,3.0,3.2,3.5,2.7,3.9,3.3,3.6000001,3.9
1994,8,16,2.5,1.7,2.0,2.3,2.0,2.4,2.7,2.8,3.5
1994,9,16,0.90000004,0.90000004,,1.0,1.0,,1.7,1.7,2.7
1994,10,16,0.2,0.0,0.0,,0.5,,0.7,1.3000001,1.6
1994,11,16,0.1,,,0.1,0.1,0.3,,0.7,0.8
1994,12,16,,,,,,,0.0,,
1995,1,16,,,,0.1,,,0.1,0.6,0.4
1995,2,15,,,,,0.0,,0.2,0.7,
1995,3,16,,,0.0,0.5,,0.4,,1.2,1.1
1995,4,16,0.6,,0.7,,,1.1,1.6,1.4,1.9
1995,5,16,2.3,1.4,1.5,1.7,1.3000001,2.0,2.3,2.2,3.0
1995,6,16,3.9,2.4,,,2.2,2.4,,2.3,3.8
1995,7,16,,2.8,3.0,3.0,2.6000001,3.2,3.1000001,3.5,3.5
1995,8,16,,2.0,2.0,,1.9,2.4,2.6000001,2.5,3.6000001
1995,9,16,1.1,1.0,0.7,0.90000004,1.0,1.3000001,2.1000001,1.5,2.7
1995,10,16,,,,,,,0.8,,1.7
1995,11,16,,,0.1,0.2,0.3,0.4,0.3,0.7,1.1
1995,12,16,,,0.1,0.1,0.1,0.1,,0.8,
1996,1,16,0.1,,,,,,,,
1996,2,15,,,,0.1,,0.1,,,0.7
1996,3,16,,,,0.5,0.5,0.7,0.90000004,1.2,1.3000001
1996,4,16,,0.7,,1.2,0.90000004,1.5,2.0,2.0,2.2
1996,5,16,1.8000001,1.6,,2.1000001,1.6,2.0,3.1000001,2.0,2.9
1996,6,16,3.9,2.7,2.8,2.9,,2.8,3.3,3.1000001,3.5
1996,7,16,3.5,2.6000001,3.4,3.0,,,3.8,3.0,
1996,8,16,1.8000001,1.7,1.5,2.5,2.0,2.7,3.0,,3.5
1996,9,16,0.90000004,0.7,0.90000004,1.0,1.0,1.4,1.8000001,1.7,2.8
1996,10,16,,0.0,0.0,,,,,,1.6
1996,11,16,0.1,,,,,0.0,0.3,,0.90000004
1996,12,16,,,,,,,0.2,0.90000004,
1997,1,16,0.1,,,0.3,0.3,0.1,0.1,0.90000004,0.6
1997,2,15,0.0,,,0.1,,0.1,0.4,0.90000004,0.90000004
1997,3,16,,,,0.5,,0.7,0.90000004,,
1997,4,16,0.8,,0.6,,,,2.2,2.0,2.5
1997,5,16,1.8000001,1.8000001,,1.8000001,,,3.1000001,,3.0
1997,6,16,,2.5,2.3,3.6000001,2.7,3.3,3.8,2.2,3.7
1997,7,16,3.1000001,2.9,2.7,3.6000001,2.7,3.6000001,3.5,2.6000001,4.3
1997,8,16,2.2,2.2,1.7,2.3,2.0,2.7,,2.7,
1997,9,16,1.1,,,0.90000004,0.90000004,1.4,2.0,2.4,
1997,10,16,,0.0,0.0,,0.4,0.4,1.1,,
1997,11,16,,,,,,,,0.6,0.90000004
1997,12,16,,,,,,,0.2,,
1998,1,16,0.1,,,,,,,0.90000004,
1998,2,15,0.0,,,0.2,,0.2,0.4,0.90000004,
1998,3,16,0.3,,,,0.3,0.7,1.1,1.2,
1998,4,16,1.0,,0.7,,0.7,,2.1000001,1.3000001,2.3
1998,5,16,2.4,,,1.8000001,,2.4,,2.4,2.8
1998,6,16,3.6000001,3.2,,2.8,2.1000001,2.4,,2.9,3.7
1998,7,16,3.8,2.7,,3.1000001,,2.6000001,3.9,,4.2000003
1998,8,16,2.5,2.0,,1.8000001,1.5,1.8000001,3.3,3.0,3.4
1998,9,16,1.1,0.7,0.7,,,1.4,2.1000001,1.5,2.8
1998,10,16,,,,0.2,,0.3,1.1,,
1998,11,16,,,0.1,,,0.2,0.7,0.7,
1998,12,16,,,0.1,,,,,0.5,0.7
1999,1,16,0.1,,,,,,,,
1999,2,15,,,,,0.0,0.1,,0.6,
1999,3,16,,,0.2,,0.3,0.5,0.90000004,1.1,1.3000001
1999,4,16,,,0.4,1.1,,,2.1000001,1.3000001,2.3
1999,5,16,,1.6,,2.1000001,1.6,2.4,3.4,2.2,2.9
1999,6,16,3.8,2.8,2.1000001,3.2,,2.8,4.1,,4.2000003
1999,7,16,3.0,2.9,2.9,2.9,2.1000001,3.0,4.0,3.2,
1999,8,16,2.2,1.9,1.6,1.8000001,,2.4,,,3.6000001
1999,9,16,1.1,0.90000004,0.90000004,1.0,1.0,1.7,1.8000001,2.0,
1999,10,16,,0.0,,0.1,0.2,0.4,0.8,,
1999,11,16,,,,0.2,0.3,0.3,0.3,0.6,0.90000004
1999,12,16,,,,,,,,,
2000,1,16,,,,,0.1,,0.1,0.6,0.6
2000,2,15,0.0,,,,0.0,0.1,0.1,,0.90000004
2000,3,16,,,0.3,,,0.7,0.90000004,1.2,1.5
2000,4,16,,0.5,,0.90000004,0.6,1.1,2.0,1.7,
2000,5,16,1.7,,1.5,2.2,1.6,2.6000001,3.0,,3.4
2000,6,16,3.7,2.2,2.6000001,2.6000001,1.8000001,2.5,3.8,3.3,
2000,7,16,,2.4,2.8,3.1000001,2.2,2.4,4.2000003,2.5,3.9
2000,8,16,1.9,1.9,2.1000001,1.8000001,1.5,2.0,,2.8,3.5
2000,9,16,,,1.0,0.90000004,,1.5,2.2,1.9,
2000,10,16,,,,0.0,0.1,0.4,0.7,1.3000001,
2000,11,16,,,,,,,,0.90000004,
2000,12,16,,,0.1,,,,,0.8,0.5
2001,1,16,,,,,,,,0.8,0.6
2001,2,15,,,,,0.0,,,0.90000004,1.0
2001,3,16,,0.0,0.2,0.5,,0.5,1.0,1.2,1.6
2001,4,16,,0.4,0.6,,0.6,0.90000004,1.9,1.3000001,2.5
2001,5,16,1.6,1.7,,,1.5,2.4,3.1000001,2.7,3.4
2001,6,16,3.6000001,,2.8,3.3,,2.8,3.9,2.8,4.1
2001,7,16,3.1000001,3.1000001,2.9,,2.0,,4.1,,
2001,8,16,,,2.3,,,,3.2,2.8,
2001,9,16,1.2,,0.7,,0.7,1.0,,1.4,
2001,10,16,0.2,0.0,,,,0.4,1.0,,
2001,11,16,,,,0.2,0.2,0.3,0.2,0.6,
2001,12,16,,,,,,,,,0.5
2002,1,16,,,,,,,0.0,0.4,
2002,2,15,,,,,0.0,,0.1,,0.7
2002,3,16,0.3,,0.0,,0.3,,0.6,,1.5
2002,4,16,,,,1.2,,1.5,1.9,1.8000001,2.2
2002,5,16,,1.6,1.5,2.5,2.0,2.9,3.2,2.0,3.3
2002,6,16,3.5,2.7,2.7,3.7,2.8,3.4,3.7,3.3,4.1
2002,7,16,3.2,2.6000001,2.8,3.1000001,,3.0,4.2000003,3.0,
2002,8,16,1.8000001,1.7,,2.3,2.0,2.9,3.3,2.2,3.6000001
2002,9,16,1.1,0.90000004,0.90000004,0.90000004,0.90000004,1.6,2.1000001,,2.7
2002,10,16,0.2,,0.0,0.2,,0.6,0.8,1.3000001,
2002,11,16,,,,0.1,0.1,,0.3,,
2002,12,16,,,,0.1,,0.1,0.2,,
2003,1,16,0.1,,,0.1,,,0.1,0.8,0.4
2003,2,15,0.0,,,,0.0,0.2,,,0.7
2003,3,16,,,0.0,0.5,,0.8,,1.6,1.3000001
2003,4,16,0.8,0.5,,1.2,0.90000004,1.6,1.9,2.0,2.3
